Seat Type,Seat Comfort,Cabin Staff Service,Food & Beverages,Ground Service,Value For Money,Recommended,Year,Month,Season,Cleaned Review,Sentiment Score,Sentiment Label
business class,3.0,2.0,3.0,3.0,2,no,2019,12,winter,trip verified brussels to bangkok via london club world from london to bangkok on 17 nov 2019 seat 15c and 15d it wa a boeing 777 with a 242 seat configuration in the business cabin which give the cabin a crowded impression the seat are comfortable with a flat bed mattress good selection of entertainment although a rather small screen the food menu offer different choice of starter main course and dessert the food wa disappointing i had smoked salmon a a starter and british beef a main course my soup wa cold mybeef wa overcooked and quantity wa economy classlike the service is very friendly but not personal im used to be adressed by my name when i fly business class while serving the meal they forget serving me wine the amount of cabin crew is not enough for a crowded business class cabin after dinner i went to sleep the seat is turned into a real bed with an extra mattress and a good pillow the space is narrow it is difficult to make the bed once the bed is made there is no place to put personal stuff i had a real good night of sleep though if your seat is not at the aisle you have to step over someone leg to go to the toilet the toilet are small and simple not cleaned frequently enough when i woke up breakfast service wa running the breakfast is good yoghurt pastry fresh fruit and a full english breakfast overall british airway world club is a rather standard business class lack personalized attention and lack the feel good experience if ba want to compete they have a long way to go i hope they can make it up a bit on our return flight,0.11797619047619047,positive
business class,4.0,2.0,2.0,4.0,3,no,2019,11,fall,trip verified san francisco to oslo via london the head support wa damaged so i had to sit 10 hour leaned forward the flight from san francisco wa delayed so i missed my connecting flight in london to oslo i came first to the ba counter but received a new flight 3 hour 15 minute later rude staff gave me a voucher for 15 gbp,0.02159090909090909,positive
economy class,1.0,2.0,2.0,1.0,1,no,2019,11,fall,trip verified i had a connection flight from london to berlin traveling with hand luggage i got through a automatic boarding gate and the man at the gate said that i need to check my baggage he ha no right to grab my passport and boarding pas if the flight is full they should check overhead locker if there arent any thing which should be put under seat and where can fit more hand luggage the flight arrived in berlin 7 minute late,0.16142857142857142,positive
economy class,3.0,1.0,3.0,1.0,1,no,2019,11,fall,not verified london to johannesburg with british airway ba b gate lounge is a rather more civilised place to pas time than the gallery lounge in the main terminal it also a tad closer on the transit or via the rather useful walkway on level 4 to the c gate where the a380s depart from the new boarding by group meant snaking queue but at least group 2 moved fairly speedily the club world were still the same much maligned seat with the small unresponsive ife screen and limited selection of film the dinner service wa slow because of the unwise introduction of individual tray brought to each seat trolley may lack glamour but one doe get off to sleep quicker on an overnight flight breakfast wa adequate but nothing more landing wa exactly on time overall a reasonable flight but the inflight service wa distinctly average,0.11657552973342447,positive
premium economy,4.0,4.0,2.0,2.0,2,no,2019,11,fall,not verified london to sydney via singapore i would like to express my thanks and appreciation to the staff at the bag drop centre at heathrow when i lost my passport on thursday evening 21st november they spent nearly 2 hour trying to locate it and it wa eventually found 30 min before my flight wa due to leave a big thank you to you all i would also like to thank the cabin crew on flight ba0015singapore to sydney 22 november who were so kind after i wa taken ill during the flight i wa looked after so well,0.021875000000000006,positive
economy class,5.0,5.0,3.0,5.0,5,yes,2019,11,fall,trip verified lisbon to london i pay extra to check my bag to ensure i am not using more than my share of overhead space to have british airway charge me 50 euro to check a bag to my final destination and then insist that my briefcase be put under the seat in a cramped aircraft to ensure there is room in the overhead bin for traveler too cheap to check their bag is an insult will never fly ba again,0.08333333333333333,positive
economy class,1.0,3.0,3.0,1.0,1,no,2019,11,fall,not verified ba operate daily shuttle from london to glasgow it a busy route and im sure make money plus there is no competition however ba flight are rarely on time and the fee paying passenger are fed story about the aircraft wa delayed enroute from some far flung exotic location because i have several bus and train to catch after i reach glasgow punctuality mean a lot to me and not a lot to ba hence im very disappointed with the service they provide,0.0236111111111111,positive
economy class,4.0,3.0,3.0,4.0,2,no,2019,11,fall,trip verified doha to london surprisingly good flight ontime departure and early arrival by 30min very very attentive and friendly crew especially towards child food wa halal since from doha clearly announced to passenger bag arrival wa ok seat leg room and entertainment beyond my expectation,0.32785714285714285,positive
economy class,5.0,5.0,4.0,5.0,5,yes,2019,11,fall,trip verified london to buenos aire we paid extra on top of our holiday cost to fly with them a it wa a direct flight firstly they cancelled our flight a few month before departure meaning we had to go a day earlier and pay an extra night in a hotel the plane wa old and cramped making it difficult to get up and walk around during the 14 hour flight the entertainment system wa pathetic not much film choice a random selection of tv programme and no game the drink service wa lacking my food wa awful and there were no snack offered in between on other long haul flight we have had comfort pack with toothbrushtoothpaste etc no such offering,-0.0847222222222222,negative
economy class,2.0,3.0,2.0,3.0,2,no,2019,11,fall,trip verified san francisco to london a380 is a wonderful aeroplane movie selection wa below average staff were polite fist time i used the call button midflight response wa fast but on second occasion i wa repeatedly ignored call button for 45 minute i dont see how that is acceptable,0.2625,positive
economy class,4.0,2.0,3.0,3.0,3,no,2019,11,fall,trip verified sydney to singapore with british airway packed in like sardine in a tin can what a disappointment of an airline they pack you in and even getting to your seat is a debacle due to the cramped nature of the flight configuration you awkwardly stare at your fellow guest who sit right opposite you trying not to lock gaze my seat wa so close to the aisle that at time it felt like people were walking over me to get past very narrow passage way would not and could not recommended this airline these seat are at best premium economy,-0.06103174603174602,negative
business class,1.0,1.0,1.0,2.0,1,no,2019,11,fall,trip verified london to mauritius we are fortunate enough to have flown with many different airline including low cost carrier and also upper class cabin on other premium airline without a shadow of a doubt the whole british airway experience is the poorest of them all both with the aeroplane and seat the general service and experience but more importantly the poor customer service following the bad flight i truly feel that this airline deserves to go bust because of the truly disgraceful approach to service and the product they deliver i begrudge flying with them and given the option i always choose a different airline,0.05156250000000003,positive
economy class,1.0,4.0,1.0,1.0,2,no,2019,11,fall,trip verified los angeles to amsterdam via london due to delayed take off i risked missing my connecting flight thanks to the excellent premium host service julie and her colleague i managed to be on time thank you very much,0.227,positive
business class,5.0,5.0,5.0,5.0,5,yes,2019,11,fall,trip verified london to vancouver i used to fly this aircraft and route for many year until it wa no longer priced competitively i flew on the 14th and it wa a remarkably bad experience food service wa very poor in most aspect i had the chicken tandoori which wa far too spicy for most palette no drink wa offered with the meal which wa astonishing rather tea and coffee an obviously far cheaper offering wa supplied soon after the dinner tray wa handed i had to ask twice for a beer before it wa deliveredthis then put me out of sync with the service the one time yes one time offer of tea and coffee wa then obviously missed by me completely service itself wa not good with no warmth or hospitality on a 9hr flight engagement is pretty critical our hostesshost seemed to be only interested in those sitting in the extra legroom seat and essentially ignored everyone else the cold snack wa a cold tasteless sandwich just prior to landing the entertainment system is a joke a it is so old i had become so accustomed to a normalnewish tv screen that i wa blown away that this system wa still in place the screen size wa the equivalent of your phone no music selection worth talking about so i just used my ipad on this or similar route i have flown air canada westjet virgin atlantic air transat ba wa by far the worst and some of those airline are budget in nature and offer paid meal only i can not believe that the mighty ba offer such a terrible product in 2019 i will spend more to fly better and actively avoid ba on long haul,0.003963963963963971,positive
economy class,2.0,2.0,2.0,2.0,3,no,2019,11,fall,trip verified the flight departure wa delayed due to what the captain described in his announcement a a mix up with paperwork disembarkation wa delayed due to what he also described a a mix up with landing bridge allocation so the plane had to taxi around the runway until a gate wa found we missed our connecting flight the staff in purple at the airport who are supposed to help passenger find connecting flight didnt know what to do we ended up being shunted onto another flight resulting in a four hour delay all of this inconvenience is due to ba incompetent management my seat would not recline and the food wa just carbohydrate filigree the flight attendant are rude it used to be a good airline,-0.017857142857142856,negative
economy class,1.0,1.0,1.0,1.0,1,no,2019,11,fall,trip verified london heathrow to lisbon mediocre the flight wa very smooth and arrived on time cabin service left a great deal to be desired and staff seemed to be just going through the motion no bread roll wa offered during meal service and despite requesting a glass of wine to accompany the meal this wa not forthcoming and staff required a nudge before it wa delivered not a great club europe experience,0.084,positive
business class,4.0,1.0,2.0,5.0,2,no,2019,11,fall,not verified london to boston comfortable flight in economy class food wa fairly good both way dinner for the evening flight west and the returning night flight east got some solid sleep in on the flight back,0.275,positive
economy class,4.0,4.0,4.0,4.0,3,yes,2019,11,fall,trip verified tirana to london gatwick i fly british airway around six time a month thanks to my work and while i almost always have a pleasant experience this past flight definitely outdid all the others we boarded and departed exactly on time with a very friendly and welcoming crew while the flight wa fully booked my travel companion and i were lucky that no one wa sitting on our row so that we could have an empty middle seat and therefore more space the best surprise of this flight by far wa the availability of wifi which i have never had on any other british airway flight within europe in fact the wifi package i got which included only texting wa unlimited and incredibly fast a good a my home connection this truly made this flight more enjoyable a it allowed me to continue my business even during the flight which is extremely valuable to me something that british airway can improve on would be leg space which in this flight i noticed wa particularly tight although that is a common problem for me a i am 188 cm tall also for unknown reason no food or snack were served on this 2 hour 45 minute flight only drink this wa a slight struggle a i had skipped breakfast but i managed well the flight however arrived ahead of schedule and we deboarded quickly i always recommend ba and will continue to do so,0.18249178981937603,positive
economy class,4.0,5.0,3.0,5.0,5,yes,2019,11,fall,trip verified gatwick to st lucia great service on this flight thank you very much for the cabin and the great cabin crew excellent service,0.7150000000000001,positive
economy class,5.0,5.0,5.0,5.0,5,yes,2019,11,fall,trip verified london to singapore i have to commend ba staff on this occasion they were friendly welcoming and so accommodating to passenger throughout the flight even in the last few moment they were laughing and joking with u highly professional and sensitive to our need despite their own tiredness thank you ba for making a long journey a tolerable one,0.13214285714285715,positive
economy class,4.0,5.0,4.0,5.0,4,yes,2019,11,fall,trip verified london to san francisco return in economy the seat are small outbound wa bearable because there wa an empty seat between the two of u but returning no empty seat and it wa horrible im only 55 and female but couldnt lean down to the seat in front of me to collect my belonging if you want to get anything from your bag below the seat in front of you you will need to do some major maneuvering touching the person next to you throughout the flight is unavoidable i flew on a 747 both way they no longer have any air vent you can adjust so both flight got stuffy and warm i had to ask them to turn up the ac both way i wa literally sweating economy is small with the aircraft mostly made up of business class asian vegetarian meal wa good a usual although the breakfast wa terrible asian vegetarian breakfast in economy plus is much better i will find an alternative airline for my long haul flight it not worth it,-0.013955026455026463,negative
economy class,1.0,4.0,3.0,4.0,2,no,2019,11,fall,not verified gatwick to venice we have flown this route and class on two occasion and been pleased with all aspect on the recent trip we both had mobility issue and the check in operator immediately suggested their assistance service it wa welcome and efficient particularly a the gate wa a very distant one the flight departed to time the cabin staff were pleasant the food wa good in flight information from the flight deck wa good the landing were noticeably smooth the return journey wa similarly good i wa very satisfied,0.4745454545454546,positive
business class,4.0,5.0,4.0,5.0,4,yes,2019,9,fall,trip verified bordeaux to gatwick british airway cancelled my september 11 flight due to the pilot strike with advance notice i made alternative travel arrangement confirmed that i wanted to to cancel from my end in order to receive a refund and received confirmation from ba on 24 august 2019 ba refunded my fare soon enough but i am still awaiting a refund for the 70 euro cost of baggage that i paid six week later i lodged a complaint on 9th october no action i lodged another complaint on 25th october and still no action they cancelled my flight and wont refund my money and they call it customer service,-0.047222222222222214,negative
economy class,3.0,3.0,3.0,2.0,1,no,2019,9,fall,trip verified seychelles to london day time flight back to london staff were very welcoming greeted on entry to aircraft and shown to seat 7 jk best seat a a couple to book a they are away from the toilet in the front cabin and the window k seat ha direct access to the aisle ontime departure and swift meal service nothing wa any trouble at all and the flight wa full easy access to the club kitchen after meal service and great entertainment i have found this flight great and love the inbound day time flight to london the easiest to travel on seat and screen worked great and no problem i loved every minute of the flight a big thank you to all the staff who were fantastic looking forward to my next flight to rio in december,0.36562500000000003,positive
business class,5.0,5.0,5.0,4.0,5,yes,2019,10,fall,trip verified london to belfast british airway bullied my parent and spoilt a special occasion i booked my parent on ba to attend my investiture at the palace my mother had a heart attack 3 month ago and this wa her first flight post recovery and i had chosen ba expecting the best level of service instead they were treated appallingly and felt bullied by the airline staff my mother suffers from claustrophobia and always request an aisle seat and i booked my parent on 2 aisle seat side by side i printed their boarding pass out myself with seat 24c and 24d on arrival at checkin one of the boarding pass wa not recognised by the scanner so assistance printed out a new one on going through security the boarding pas wa again not recognised and a new pas wa printed once my parent arrived at the gate they noticed that one of the seat had been changed my father explained the situation but the rep at checkin started quoting the geneva convention that ba are only contracted to get them from a to b and could change seat if they wanted waiting at the gate to try and resolve the situation and eventually with 5 minute before airborne they were rushed into the aircraft and forced to sit apart with no care for their welfare or circumstance at no stage did they receive any apologetic word for someone recovering from a heart attack this wa an unnecessary stressful event and spoilt what had been a special family occasion i have been holding on with the hope that ba slide from grace will halt but seem to be constantly disappointed i will await ba response to my parent i know they will not fly the carrier again but i will be handing back my ba amex and all point if an appropriate apology is not issued will update in summary dont trust ba with your loved one care,0.037471352177234525,positive
economy class,3.0,2.0,3.0,1.0,2,no,2019,10,fall,trip verified london to cape town we had booked business class ticket a year in advance for a trip to africa i usually fly star alliance but picked ba for a segment for better connection timing through london to cape town this wa a huge mistake i had tried to reserve seat on ba website twice and wa not able to do so then i tried to call ba twice and gave up after being on hold for an hour each time with no call back option when we arrived today in london from toronto at the connection desk seven hour before our flight we were told that business class wa oversold and we would be downgraded to premium economy ba representative told u that because we did not have reserved seat we were at the bottom of the list for business class and that loyalty customer would all have priority for seat over u but we would still be welcome in the lounge a if this wa a bonus then there wa a problem for u to clear security to get to the lounge since they could not print our boarding pass due to the down grade it took close to an hour to get settled into the lounge from the time we first arrived at the connecting desk we asked to speak to a manager but at each of our four interaction with ba staff we were told that they would get some to speak with u giving the impression that they were trying to pas off unhappy customer a fast a they could at one point i got visibly frustrated after the ba staff issuing our new boarding pass indicated that our down grade wa voluntary which it definitely wa not after two and a half hour ba customer service manager came to speak with u they were the first one who were actually apologetic and tried to address the situation from a customer oriented perspective if british airway think giving bulkhead seat in premium economy and basic lounge access to paying business class passenger is adequate customer service for a downgrade from a paid business fare on our upcoming overnight flight i will not be booking flight on ba again,0.0734963269054178,positive
premium economy,3.0,3.0,3.0,1.0,1,no,2019,10,fall,trip verified san jose to london the tv screen of 12f wa broken could not be locked into position that would allow to watch movie flight attendant could not fix it and suggested to move to a different seat which we slipped on purpose while checked in the back of the seat in front wa dirty the tray on the 12d where i wa moved to had a hole on the right side and the tv screen wa not sensitive enough to be be operated by touch although my husband in 12e and me turned in the breakfast card together the flight attendant insisted they dont have it and wa not planning to wake him up and serve him breakfast flight attendant were doing their best but it seems that they were understaffed,0.07597402597402597,positive
business class,2.0,4.0,4.0,3.0,2,no,2019,10,fall,trip verified london heathrow to edinburgh boarding efficient flight wa full so passenger asked to volunteer to check in hand luggage by doing so they would get priority boarding i took up the offer too out my laptop and carried it on to the plane the aircraft is only two month old and i wa sat at the back of the plane 36 f i am sure ryanair have more room british airway on this aircraft are offering an ultra low cost service under a cloak of legacy carrier legitimacy,0.18125,positive
economy class,1.0,3.0,1.0,3.0,3,yes,2019,10,fall,trip verified flight from gatwick to barbados check in and business lounge were good it look like they had added champagne to the self service drink which is a positive breakfast wa good flight left on time boarding well run i have not flown in their economy cabin for a while and it seems ok new configuration but that doe come with panasonic ife system which is way better than the old rockwell collins system food wa fine and service friendly,0.365530303030303,positive
economy class,4.0,4.0,4.0,5.0,5,yes,2019,10,fall,trip verified we were not supposed to be on this flight but had been bumped from our icelandair flight and rebooked onto ba direct from toronto to london heathrow we tried to get it changed a we were supposed to fly into gatwick the flight wa quite good service wa fantastic and the chicken tikka masala wa tasty the crew onboard wa friendly flight wa on time and landing wa amazingly smooth,0.31071428571428567,positive
economy class,3.0,5.0,5.0,5.0,5,yes,2019,10,fall,trip verified i wa travelling from jeddah to london with a bag i arrive 1 hour 30 minute earlier but the check in counter wa closed i tried my best but there wa no staff to help me so i have to leave my bag a i wa not allowed to take the bag on the plane in london i made a complaint but they were saying that we cant do any thing and to get through to customer service the phone call take about 1 hour and 47 minute of wait,0.15000000000000002,positive
economy class,1.0,1.0,1.0,1.0,1,no,2019,10,fall,not verified zurich to london return both leg travelled with hand luggage only and i could not choose a seat without paying fair enough but when there are 3 empty row either side of 3 stranger cramped into one row and not allowed spread out a they had not paid the premium price seems mean to say the least hand luggage fare are last to board make them uncomfortable on board no free food nor drink,-0.07916666666666666,negative
economy class,1.0,1.0,3.0,2.0,3,no,2019,10,fall,trip verified san francisco to london efficient check in by friendly agent who offered an upgrade to first at 760 per person which we declined refurbished lounge wa spacious and comfortable with nice selection of snack boarding on time but could have been better controlled flight left and landed ahead of schedule flight attendant were excellent and the food is vastly improved compared to our last trip business class is not cheap but we had an excellent flight with no complaint,0.3288461538461539,positive
business class,5.0,5.0,5.0,5.0,4,yes,2019,10,fall,trip verified london to belfast check in wa fast and efficient and using the ba terminal5 first class check in and security area wa really good and i wa straight into the lounge great selection of food and drink early morning i really like the ba boarding process ieby group number the onboard service and quality of breakfast served wa excellent overall very happy with this short flight with ba,0.40454545454545454,positive
business class,5.0,5.0,5.0,5.0,5,yes,2019,10,fall,not verified london gatwick to salzburg with british airway worst customer experience i have ever had after cancelled flight due to strike action no response and when we did it wa week between getting answer only to be told it not their fault and would not pay towards cost of changing flight back home,-0.1708333333333333,negative
economy class,2.0,3.0,3.0,2.0,2,no,2019,4,spring,trip verified frankfurt to london flight attendant very kind when flying in return flight wa canceled at london city airport and it took almost three hour to get rebooking hotel voucher and transportation arranged that could be done far more efficiently no water nothing no necessity,0.395,positive
economy class,1.0,4.0,2.0,1.0,1,no,2019,10,fall,trip verified hyderabad to san francisco via london i had an awesome experience with one of customer service representative at british airway i called them with regard to a reimbursement and wa put across a lady named florencia she not only helped gather all detail bank address etc required for payment but also initiated the payment instantly that wa certainly over and beyond what i expected great job your service is exemplary,0.27346938775510204,positive
economy class,3.0,5.0,2.0,3.0,3,no,2019,10,fall,trip verified vancouver to london very poor experience my flight with ba the 242 business is not nice a much a crowded a economical class one toilet closed nobody around to repair on one point ba even better than asian company it even more freezing why do we need to freeze in such a 9 hour trip no staff to answer my question no staff to make it better one good point the seat are surprisingly comfortable but easy to make it better,0.20533333333333334,positive
business class,4.0,1.0,1.0,3.0,2,no,2019,10,fall,trip verified london to malaga a terminally ill airline packed with clueless staff full of attitude at the checking at gatwick airport i wa told the flight might well be delayed of 2h a not departed yet from malaga sm confirmed the delay without a new time of departure and provided a link for flight status at gatwick there are no arrivaldeparture board prior to security for me to check if the flight wa on time a shown online when asked the ba guy at the lounge kiosk he said i could check the link provided or go through security where monitor are surprisingly the flight wa on time and no text wa sent for an update at the gate we were told the aircraft wa replaced no apology from anyone neither ground nor on the flight we boarded at 5 pm and took off at 1815 stiff and no recliner seat cabin crew are so sociopathic and full of attitude 6 additional seat are replacing the 2 toilet located at the back of the 320 and located at the very far end of the aircraft in the cabin crew storage room and working space is horrible low cost service for a flag carrier ticket price,0.024518814518814522,positive
economy class,1.0,1.0,3.0,1.0,1,no,2019,10,fall,trip verified brussels to london we were not given a seat number upon check in and were left waiting outside the gate for the boarding pass to be re printed without any explanation everyone else with a boarding pas wa boarding whilst about 50 were just looking at the operator thinking what is going on extremely poor communication from the airline to and from the airport operator,-0.13333333333333333,negative
economy class,4.0,4.0,3.0,1.0,2,no,2019,10,fall,trip verified my flight from london to singapore in premium economy wa the worst i have experienced the seat wa uncomfortable the flight tracker failed after two hour the breakfast prior to arrival in singapore scrambled egg wa like rubber they ran out of cup and so my wife and i had no coffee tea or drink with our breakfast i used the call button to get some attention and no one came to answer my call even after waiting more than 30 minute eventually i made contact with a passing cabin crew member and advised that we had not had a drink and wa told that they would come back i never saw the crew member again,-0.09999999999999999,negative
premium economy,1.0,1.0,1.0,3.0,1,no,2019,10,fall,trip verified kuala lumpur to glasgow via london the service started first some drink on my aisle wa a female attendant and a young male attendant i asked for an ale the attendant pretended not to understand what i wa asking for i repeated many time the word ale with my spanish accent but she still did not catch it the male attendant said like an ipa i answered yes i changed to a beer and she offered me amstel or heineken i chose amstel and had to ask for ice to make it drinkable when the service wa finished the female attendant collected the empty bottle and can and glass but skipped me for the meal i chose the beef and asked for a beer the male attendant realized that the empty can wa still there took it with the food on my and no drink i started to eat after ten minute it wa obvious that the beer wa not coming so i stopped another attendant going to business class and he came back with an option of tiger or heineken lager the female attendant offered me coffee but she did not mention it wa normal coffee and in the menu it said that decaf wa available if you specifically request that abreakfast i wa offered tea or coffee even decaf i accepted but there wa no milk or cream for me,0.11199999999999999,positive
premium economy,5.0,1.0,2.0,2.0,1,no,2019,10,fall,trip verified london heathrow to seychelles really great flight boarding wa very quick the flight wa full seat great 07 ab good inflight entertainment plenty of choice food wa good a we already preordered our meal my beef wa well done just how i like it after a late 30 minute delay we landed on time into seychelles the crew were very attentive lot of very demanding passenger all in all a good flight after 7 hour of sleep,0.4903333333333334,positive
business class,5.0,5.0,5.0,5.0,5,yes,2019,10,fall,trip verified edinburgh to london heathrow i have no problem with any of the flight crew or service while flying everything on the plane wa fine after the flight landed i rushed to the baggage claim because my wife and i had another flight out of london and only had an hour to make it even though we could see the plane and watch the baggage crew drive the bag over it took 45 minute before my bag came through the baggage claim service desk turned away 30 other furious customer until a manager could arrive by which time i wa running to catch my next flight on a different airline which i missed turn out the next flight home on our next airline wasnt for another 6 day hoping that british airway would help u in some way we went to their horrendous customer service desk where an agent basically told u to pound sand it ended up costing my wife and i almost 3000 for new ticket to get home spent the next 20 hour in the airport and british airway refused to offer u a a meal voucher we will never use this airline again,0.027335858585858585,positive
economy class,3.0,3.0,3.0,1.0,1,no,2019,10,fall,not verified amman to london this is a nice aircraft with comfortable seat and a very soft landing this aircraft fly from amman airport at 8 am local time and arrives in only 5 hour to london this is a very good product,0.4057142857142857,positive
economy class,4.0,4.0,4.0,4.0,4,yes,2019,9,fall,trip verified london to athens british airway is a glorified budget airline a 35hour flight and back to athens and no food or drink provided ask for a cup of water and they charge you a ridiculous price an m inflated price sandwich is the meal no entertainment option either no usb charging on the seat a well any reputable airline for a flight of this length provides this option in 2019 yet they charged fullservice airline price so there is a mismatch flew aegean on the same route and a full meal and drink are provided,0.0861111111111111,positive
economy class,3.0,2.0,3.0,4.0,2,no,2019,10,fall,not verified terrible lack of any leg and body room in economy this wa easily the most cramped space i have ever flown and i travel a lot the flight wa 7 hour of leg cramp and pain with no room for any modicum of comfort the little amount of space in economy cabin is disgusting if the seat in front of you reclines a they invariably do there is even le room shameful the food wa below average a well even for bottom of the barrel budget airplane food i will never fly british airway again 0 star beware i should only add that the nyc jfk and london waiting area do not have near enough seat requiring many to stand or sit on the floor and the call to plane wa disorganized bedlam horrible excuse for an airline,-0.16101190476190474,negative
economy class,1.0,2.0,1.0,1.0,1,no,2019,10,fall,trip verified buenos aire to london heathrow rwturn the aircraft is very old cabin configuration is very old and tired ife screen have not been changed since they were first installed my ipod ha a larger and more responsive screen before taking off in buenos aire some pax but not all were offered water or orange juice i never got any after take off drink were offered followed by a hot meal food choice ran out in the first row seat were uncomfortable footrest were jammed on the return flight sparkling wine and water were offered before take off followed by drink and the meal i had chosen online wa a beef stew with mashed potato poor movie choice miniature screen and uncomfortable seat crew ok no indication a to which toilet to use either forward in business class or rear economy having flown norwegian on their b787 in their premium cabin on the same route ba is a waste of my money,-0.007254901960784321,negative
premium economy,1.0,3.0,1.0,4.0,1,no,2019,9,fall,trip verified mexico city to barcelona via london heathrow the b787 is an incredible plane the legroom is quite good the seat is comfortable and the ife ha a great number of movie series and music the food is average the first meal wa meat with mashed potato salad and wine not very tasty the breakfast wa scrambled egg with mushroom fruit and a muffin it wa delicious the cabin crew wa ok not bad not excellent we arrived on time and wa a great flight on the second flight the cabin crew appeared twice no ife no onboard service it almost like a low cost i recommend for long flight but not for european flight,0.30624999999999997,positive
economy class,5.0,4.0,4.0,4.0,3,yes,2019,9,fall,trip verified great all round ba2591 11 october good price easy boarding lovely cabin crew great iced coffee on sale comfortable on time and a nice smile from the cabin and flight crew after a windy landing couldnt ask for more until they reinstate a free drink and sandwich,0.47575757575757577,positive
economy class,4.0,5.0,4.0,4.0,5,yes,2019,9,fall,trip verified flew back from abu dhabi in world traveller plus the seat is so uncomfortable it doe not warrant the price tag of the seat seat cushioning terrible and zero feeling of comfort i got no sleep a snack wa served after take off which wa quite tasty but breakfast wa just dismal tasteless not much interaction with the crew but they seemed friendly enough would not travel with british airway in this cabin again really not worth the price tag,-0.21944444444444444,negative
premium economy,1.0,3.0,1.0,4.0,1,no,2019,9,fall,not verified flew from london heathrow to abu dhabi honestly they were really good legroom great crew excellent looked after u superbly food and drink were bang on did vega in april too nowt wrong with this airline,0.6,positive
economy class,5.0,5.0,5.0,5.0,4,yes,2019,10,fall,trip verified johannesburg to amsterdam via london after many delayed departure they announced that the flight wa cancelled and rescheduled to depart the following night at 8pm the following night at 730 pm they announced further delay due to the same technical fault reported 24 hour previously finally departed at 10pm consequence were missed connecting flight to amsterdam we also had to pay for our no show at our hotel in amsterdam and when trying to claim this charge from ba they declined but offered to pay for our taxi arrived in amsterdam 30 hour later what really annoyed u wa the lack of communication and disorganized manner on how the event were mishandled once on board the crew were really nice and just a we were getting new hope this wa shattered by the terrible food and on board entertainment that wa outdated our connecting ba flight back home wa the same thing and on arrival we were delayed on disembarking,-0.04303977272727273,negative
economy class,4.0,5.0,1.0,1.0,2,no,2019,9,fall,trip verified dubai to london heathrow i flew on the a350 on one of it first trip and will be flying it again on the same multi segment trip i tried sq business class and ek business class and sadly the old ba business class on an aging b777 on overnight trip the new business suite offering from ba is the best business class i have experienced i am a ba gold card holder and the experience wa outstanding the first lounge at dxb wa very good with plenty of seating and a good choice of drink food choice in the lounge wa limited but not an issue on board the new suite wa very comfortable and i had a great night sleep with the closed door making all the difference to getting a full six hour in the bed wa very comfortable food choice were very limited soup and sandwich although this did suit the timing of the flight i would say this is an excellent very serious business product for night time business traveller whether it work for leisure traveller who want to wow rather than sleep or daytime traveller i dont know but i certainly could work very effectively in my suite downside is the ife is still rubbish in relation to the rest of the product,0.32789141414141415,positive
business class,5.0,5.0,5.0,5.0,4,yes,2019,9,fall,trip verified istanbul to new york via london literally the worst experience we have tried this airline for the first and definitely last time they should go through their customer service hiring department from scratch,-0.1534090909090909,negative
economy class,3.0,3.0,3.0,1.0,1,no,2019,10,fall,trip verified yesterday my husband and i decided to to come home from rome earlier than the scheduled time at 8pm when i rang ba in london the customer service adviser wa helpful and reassuring and able to change the the flight time to 3pm without having to pay extra onboard the flight the steward gave me hot water and milk so that i can used my own preferred decaf tea and did not charge me while waiting to get off the plane i had a wonderful conversation with the ba staff who are so pleasant i love flying with ba and we will continue to do so we have booked our flight with ba next year thank you for taking good care of u and just to sat how much we appreciate your excellent service,0.45694444444444443,positive
economy class,2.0,5.0,5.0,5.0,5,yes,2019,10,fall,trip verified flight from london to athens with british airway wa one of the worst experience the new slim seat are so uncomfortable you spend the flight and sadly the next day a well in pain the screen with flight info have gone no frill and airline ha become a bad quality budget airline sad avoid,-0.38295454545454544,negative
economy class,1.0,3.0,3.0,1.0,1,no,2019,10,fall,not verified short 45 minute flight north and south with british airway lounge at lhr and also ncl wa busy but there wa no shortage of seat gate for departure and arrival were very conveniently placed near the airport exit the seat on the flight were comfortable and the schedule wa perfectly on time,0.2571428571428572,positive
economy class,4.0,4.0,3.0,5.0,4,yes,2019,10,fall,not verified calgary to gothenburg via london with british airway staff are very friendly and helpful entertainment wa good food wa just ok although a salmon sandwich a a snack on a full plane wouldnt be my first choice to serve the seat are incredibly uncomfortable super narrow to the point that you sit with your arm crossed so a to not hit your neighbour for a 9 hour flight this is painful paid for the extra leg room which wa good but still one of the most uncomfortable long flight have ever been on recommend for short trip,0.11692708333333333,positive
economy class,1.0,4.0,3.0,4.0,3,yes,2019,9,fall,trip verified for a long time i have avoided taking british airway due to it poor past reputation yesterday i traveled on ba 34 from kuala lumpur to london heathrow i boarded the flight with an open mind over 12 hour later i disembarked feeling very happy because it is always good to see an airline make visible improvement that deliver value to it customer a praise is due and i want to congratulate ba for such a pleasant experience the flight departed on time and arrived half an hour early the crew wa not only professional but they did everything with a smile that made passenger feel welcomed the plane wa pristine new with delightful entertainment content the food wa way above the expectation of a seasoned economy class traveler what more can i say enough to say that i will be traveling with ba again,0.16100131752305666,positive
